日付,場コード,レース,判定,主役艇,スコア,着順,配当,波乱正誤,主役正誤
20260613,07,11R,堅め,1,0.12,1-5-3,1630,○,◎
20260613,07,12R,混戦,1,0.003,1-2-3,680,-,◎
20260613,08,1R,混戦,1,0.029,1-3-2,1070,-,◎
20260613,08,2R,混戦,4,-0.059,4-5-3,11250,-,◎
20260613,08,3R,混戦,1,0.013,1-5-2,1890,-,◎
20260613,08,4R,混戦,1,-0.004,2-1-5,1390,-,○
20260613,08,5R,混戦,1,0.003,1-2-3,1190,-,◎
20260613,08,6R,混戦,1,-0.014,3-1-5,3290,-,○
20260613,08,7R,混戦,1,-0.001,1-4-5,1730,-,◎
20260613,08,8R,混戦,1,0.037,1-5-4,4280,-,◎
20260613,08,9R,混戦,1,-0.039,4-6-2,58100,-,×
20260613,08,10R,混戦,1,0.019,1-2-6,1140,-,◎
20260613,08,11R,混戦,1,0.001,3-4-6,16940,-,×
20260613,08,12R,混戦,4,0.021,1-2-3,740,-,×
20260613,10,1R,堅め,1,0.335,1-4-3,3740,○,◎
20260613,10,2R,堅め,1,0.147,1-3-4,1850,○,◎
20260613,10,3R,堅め,1,0.253,3-1-5,2010,○,○
20260613,10,4R,堅め,1,0.227,1-4-3,2450,○,◎
20260613,10,5R,波乱,4,-0.122,4-5-3,9010,○,◎
20260613,10,6R,波乱,4,-0.175,2-4-3,31910,○,○
20260613,10,7R,混戦,1,0.053,4-2-6,14030,-,×
20260613,10,8R,波乱,4,-0.185,4-6-2,10060,○,◎
20260613,10,9R,混戦,1,-0.038,1-2-4,3430,-,◎
20260613,10,10R,混戦,4,-0.057,4-3-6,2850,-,◎
20260613,10,11R,波乱,4,-0.278,1-2-5,5180,○,×
20260613,10,12R,堅め,1,0.378,1-3-4,3650,○,◎
20260613,11,1R,堅め,1,0.116,1-5-4,3550,○,◎
20260613,11,2R,混戦,1,-0.085,3-6-2,136000,-,×
20260613,11,3R,堅め,1,0.134,1-2-3,810,○,◎
20260613,11,4R,堅め,1,0.294,3-5-2,2030,○,×
20260613,11,5R,堅め,1,0.34,1-6-3,600,○,◎
20260613,11,6R,混戦,1,-0.04,1-4-6,1760,-,◎
20260613,11,7R,堅め,1,0.141,1-2-3,1660,○,◎
