場名,場コード,開催日,レース,枠,登録番号,級別,氏名,F数,L数,平均ST,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,モーターNo,モーター2連率,モーター3連率,ボートNo,ボート2連率,ボート3連率,1日目成績,2日目成績,3日目成績,4日目成績,5日目成績,6日目成績,支部,出身,年齢,締切時刻,節名,企画名,日目
尼崎,13,20260718,6R,1,4744,B1,伊藤　　玲奈,0,0,0.23,4.30,20.29,34.78,4.71,28.57,50.00,50,18.75,39.06,19,30.51,49.15,3R/2/.31/3 10R/6/.19/4,3R/5/.25/2,7R/1/.19/1,3R/4/.22/2 10R/3/.17/3,5R/3/.17/4 10R/3/.21/5,,福岡,福岡,33,12:59,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,6R,2,5324,B1,畑田　　希咲,0,0,0.21,2.37,1.96,7.84,1.80,4.44,6.67,27,29.82,49.12,23,30.65,43.55,5R/5/.22/5,1R/4/.23/5 9R/3/.21/5,4R/5/.26/5,3R/1/.18/4 9R/2/.23/6,6R/4/.18/4,,兵庫,兵庫,23,12:59,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,6R,3,5340,B1,樋江井　　舞,0,0,0.16,4.04,19.35,37.63,1.89,0.00,0.00,28,21.88,35.94,48,45.61,64.91,2R/3/.25/2 7R/4/.47/4,8R/1/.21/4,8R/2/.08/3,3R/6/.21/5 11R/6/.22/6,1R/4/.09/1,,愛知,愛知,24,12:59,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,6R,4,5320,B1,岩崎　　麗子,0,0,0.18,3.25,12.99,20.78,0.00,0.00,0.00,37,36.92,56.92,11,27.87,50.82,2R/5/.17/4,3R/3/.26/3 10R/5/.09/5,5R/2/.19/2,2R/1/.33/4 11R/5/.19/5,7R/6/.14/6,,群馬,群馬,24,12:59,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,6R,5,5148,B1,松本　　　怜,0,0,0.18,5.57,33.73,55.42,4.38,0.00,50.00,42,18.46,35.38,53,32.20,44.07,2R/4/.19/3 11R/2/.23/4,8R/3/.18/1,2R/1/.10/2 6R/5/.13/4,7R/6/.33/5,4R/3/.28/4 9R/4/.20/5,,福岡,福岡,32,12:59,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,6R,6,4456,A1,鎌倉　　　涼,1,0,0.16,6.52,41.05,58.95,7.29,57.14,71.43,12,53.33,66.67,22,34.48,53.45,8R/3/.30/5 12R/1/.22/1,4R/4/.31/2 9R/5/.24/3,7R/5/.25/4,4R/2/.15/1 10R/1/.18/1,7R/4/.19/3 11R/2/.19/3,,大阪,大阪,37,12:59,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,7R,1,5264,B1,登　　みひ果,1,0,0.15,4.92,25.00,46.30,4.31,21.56,36.53,21,12.90,40.32,17,27.59,55.17,3R/4/.28/1 7R/3/.29/5,7R/5/.17/5,1R/1/.24/3 11R/2/.09/1,1R/5/.19/4,3R/2/.37/6 7R/5/.15/4,,兵庫,兵庫,26,13:33,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,7R,2,4224,B1,大橋　栄里佳,1,0,0.20,5.53,35.59,57.63,5.79,46.43,60.71,48,36.51,53.97,73,45.31,54.69,9R/2/.28/4,5R/1/.19/1 9R/4/.23/4,4R/3/.21/3 11R/5/.17/4,6R/5/.21/4,2R/6/.19/6 7R/3/.19/2,,福岡,福岡,44,13:33,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,7R,3,4117,A2,廣中　智紗衣,0,0,0.22,5.96,46.15,64.96,7.41,63.64,81.82,19,18.60,23.26,40,19.05,42.86,3R/5/.22/5 11R/3/.19/2,4R/2/.30/3 10R/6/.15/3,8R/1/.06/1,8R/2/.24/2 12R/4/.10/4,5R/1/.26/5 11R/5/.23/5,,東京,愛知,45,13:33,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,7R,4,5265,B1,大廣　　咲季,0,0,0.15,3.71,13.95,32.56,4.70,40.00,40.00,51,19.67,36.07,62,31.67,48.33,5R/6/.15/4,3R/4/.19/5,8R/3/.12/5,2R/4/.19/2 7R/1/.15/4,8R/6/.19/5,,香川,香川,26,13:33,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,7R,5,4534,B1,坂　　咲友理,0,0,0.21,4.34,22.06,39.71,3.89,22.22,44.44,55,46.15,61.54,39,36.51,53.97,1R/4/.29/4 9R/3/.22/6,5R/2/.22/5,3R/6/.12/5,1R/1/.11/1 10R/5/.19/6,8R/3/.12/2,,大阪,奈良,36,13:33,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,7R,6,3932,B1,池田　　浩美,0,0,0.17,4.69,32.00,41.33,3.10,20.00,20.00,13,39.34,52.46,58,28.57,46.03,3R/1/.29/2 8R/5/.31/6,6R/6/.25/5,6R/3/.06/6,1R/2/.09/2 7R/4/.17/6,5R/2/.17/2,,静岡,静岡,50,13:33,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,8R,1,4450,A2,平高　　奈菜,0,0,0.16,6.27,44.00,60.00,6.08,44.74,65.79,53,25.86,37.93,67,28.13,48.44,6R/3/.19/2,8R/2/.19/2,5R/1/.16/1 9R/5/.14/4,9R/3/.17/1,9R/6/.08/3,,香川,愛媛,39,14:07,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,8R,2,3509,B1,池　　　千夏,0,0,0.15,3.43,11.11,26.39,2.71,0.00,11.76,59,20.41,32.65,32,38.33,63.33,8R/1/.16/3,5R/5/.30/6 10R/3/.11/6,1R/2/.24/5 10R/4/.14/5,2R/5/.29/3,1R/5/.12/5,,香川,愛媛,54,14:07,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,8R,3,4414,B1,大澤　　真菜,0,0,0.19,4.21,29.58,35.21,3.11,0.00,22.22,63,43.28,61.19,38,47.62,69.84,9R/4/.14/3,2R/2/.19/6 11R/6/.04/5,1R/5/.08/4,4R/1/.19/2 8R/3/.22/3,2R/2/.16/5 9R/5/.21/6,,東京,埼玉,39,14:07,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,8R,4,4990,B2,田中　　博子,0,0,0.21,3.32,12.90,16.13,1.50,0.00,0.00,6,23.64,50.91,50,22.03,47.46,2R/2/.31/5,2R/1/.18/2 7R/4/.15/3,2R/3/.19/5 9R/6/.13/6,6R/3/.18/1,4R/2/.33/5 8R/5/.10/6,,福岡,福岡,29,14:07,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,8R,5,4965,B1,福岡　　泉水,0,0,0.19,4.53,21.84,42.53,4.47,27.00,39.00,52,26.32,38.60,71,44.44,57.14,4R/1/.29/1,2R/3/.14/4 12R/5/.03/5,5R/4/.14/5 10R/6/.12/4,6R/2/.24/5,1R/3/.08/3,,兵庫,兵庫,28,14:07,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,8R,6,5442,B2,池田　　美優,0,0,0.20,1.57,1.96,3.92,0.00,0.00,0.00,8,36.67,58.33,47,12.50,28.57,4R/6/.48/6,3R/6/.25/6 9R/6/.38/6,1R/6/.15/6,2R/6/.34/5 6R/6/.29/6,6R/6/.25/6,,広島,広島,19,14:07,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,9R,1,3611,A2,岩崎　　芳美,0,0,0.14,6.12,40.86,61.29,5.76,33.33,61.90,15,35.09,43.86,21,42.37,49.15,5R/4/.13/1,7R/6/.08/2 12R/3/.04/4,7R/2/.15/2,4R/5/.14/6 11R/2/.28/3,2R/3/.12/3 8R/4/.12/3,,徳島,熊本,53,14:42,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,9R,2,4275,B1,菅野　はやか,0,0,0.22,2.98,7.58,19.70,1.67,0.00,0.00,61,35.71,46.43,18,34.55,58.18,1R/5/.31/6 10R/2/.25/3,4R/1/.34/4,1R/4/.10/2 9R/3/.17/3,8R/5/.14/6,4R/6/.34/2,,広島,広島,43,14:42,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,9R,3,4419,A2,原　　加央理,0,0,0.16,5.83,38.27,60.49,5.27,33.33,50.00,1,39.34,49.18,52,29.31,48.28,1R/2/.19/2 7R/6/.29/6,6R/3/.18/4 11R/5/.02/4,11R/4/.09/5,6R/1/.25/3 10R/2/.15/2,3R/6/.18/5 9R/1/.21/1,,埼玉,埼玉,38,14:42,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,9R,4,4733,B1,赤井　　　睦,0,0,0.15,5.07,33.33,47.83,5.84,53.13,59.38,3,40.63,60.94,61,32.76,37.93,4R/2/.34/4 9R/6/.15/5,1R/3/.20/3,3R/4/.19/2 12R/5/.21/4,5R/1/.17/1,5R/5/.13/3 9R/3/.10/4,,徳島,岡山,37,14:42,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,9R,5,4408,B1,仁科　さやか,0,0,0.19,3.32,17.57,22.97,0.00,0.00,0.00,24,36.36,53.03,35,34.43,54.10,6R/6/.23/6,1R/5/.14/2 7R/2/.28/6,4R/1/.11/1,4R/4/.20/4 12R/3/.11/6,7R/2/.22/5,,長崎,長崎,40,14:42,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,9R,6,4071,B1,古賀　　千晶,0,0,0.17,4.74,28.57,38.96,4.53,29.49,39.74,60,30.00,58.33,33,30.51,50.85,1R/1/.17/1 6R/5/.24/5,6R/2/.19/2,7R/6/.25/6 12R/4/.21/5,2R/3/.30/6,2R/5/.18/4,,兵庫,佐賀,45,14:42,オールレディース競走 あまがさきピンクルカップ,一般,最終日
尼崎,13,20260718,10R,1,4590,A1,渡邉　　優美,1,0,0.14,6.50,40.94,59.06,4.17,0.00,16.67,49,34.48,44.83,30,33.33,46.03,4R/5/.27/2 12R/2/.24/3,10R/1/.14/1,4R/4/.19/2 12R/1/.29/3,3R/5/.22/6 7R/3/.23/2,5R/4/.11/1 12R/3/.16/3,,福岡,福岡,33,15:18,オールレディース競走 あまがさきピンクルカップ,選抜戦,最終日
尼崎,13,20260718,10R,2,4642,A2,松尾　　夏海,0,0,0.16,7.03,56.03,74.14,5.89,48.15,59.26,2,30.51,47.46,25,25.81,40.32,9R/5/.16/1,2R/4/.16/1 9R/1/.05/1,5R/3/.21/3 12R/6/.21/6,7R/2/.26/3 11R/3/.29/2,6R/1/.13/1 10R/5/.19/3,,香川,愛媛,34,15:18,オールレディース競走 あまがさきピンクルカップ,選抜戦,最終日
尼崎,13,20260718,10R,3,5078,B1,山川　　波乙,0,0,0.19,4.72,28.74,47.13,3.50,0.00,50.00,44,36.07,54.10,13,38.33,53.33,7R/1/.26/1,2R/5/.25/3 10R/2/.15/2,7R/3/.16/3 11R/6/.16/6,5R/4/.14/4,4R/1/.27/1 11R/6/.21/4,,三重,三重,28,15:18,オールレディース競走 あまがさきピンクルカップ,選抜戦,最終日
尼崎,13,20260718,10R,4,4744,B1,伊藤　　玲奈,0,0,0.23,4.30,20.29,34.78,4.71,28.57,50.00,50,18.75,39.06,19,30.51,49.15,3R/2/.31/3 10R/6/.19/4,3R/5/.25/2,7R/1/.19/1,3R/4/.22/2 10R/3/.17/3,5R/3/.17/4 10R/3/.21/5,,福岡,福岡,33,15:18,オールレディース競走 あまがさきピンクルカップ,選抜戦,最終日
尼崎,13,20260718,10R,5,4208,A1,三浦　　永理,0,0,0.15,7.09,56.00,74.40,0.00,0.00,0.00,20,22.58,37.10,15,34.48,58.62,6R/1/.21/1 12R/3/.18/5,8R/5/.17/3,2R/5/.26/4 10R/2/.20/2,6R/4/.13/2 12R/1/.23/2,2R/4/.14/1 11R/3/.18/6,,静岡,静岡,43,15:18,オールレディース競走 あまがさきピンクルカップ,選抜戦,最終日
尼崎,13,20260718,10R,6,5241,B1,門田　　　栞,0,0,0.18,5.16,30.21,50.00,5.44,33.33,55.56,34,34.38,53.13,75,40.68,54.24,3R/6/.23/4,1R/1/.17/1 11R/3/.15/3,2R/2/.09/1 7R/4/.15/5,12R/5/.06/3,3R/1/.31/4 12R/5/.16/6,,香川,愛媛,26,15:18,オールレディース競走 あまがさきピンクルカップ,選抜戦,最終日
尼崎,13,20260718,11R,1,4456,A1,鎌倉　　　涼,1,0,0.16,6.52,41.05,58.95,7.29,57.14,71.43,12,53.33,66.67,22,34.48,53.45,8R/3/.30/5 12R/1/.22/1,4R/4/.31/2 9R/5/.24/3,7R/5/.25/4,4R/2/.15/1 10R/1/.18/1,7R/4/.19/3 11R/2/.19/3,,大阪,大阪,37,15:56,オールレディース競走 あまがさきピンクルカップ,選抜戦,最終日
尼崎,13,20260718,11R,2,5250,B1,嶋田　　有里,0,0,0.19,4.68,21.88,42.71,0.00,0.00,0.00,46,24.59,45.90,68,12.77,19.15,2R/1/.29/1 10R/5/.13/2,9R/2/.13/2,5R/6/.15/4 11R/3/.08/3,10R/4/.14/4,6R/3/.11/3 12R/4/.12/4,,長崎,熊本,24,15:56,オールレディース競走 あまがさきピンクルカップ,選抜戦,最終日
尼崎,13,20260718,11R,3,4243,B1,西村　　　歩,1,0,0.18,5.54,38.54,57.29,5.04,32.08,50.94,45,37.88,53.03,57,46.03,61.90,4R/4/.26/5 10R/3/.15/1,6R/1/.25/1,6R/6/.16/5 12R/2/.28/2,9R/4/.20/3,2R/1/.26/2 10R/4/.25/4,,大阪,大阪,40,15:56,オールレディース競走 あまがさきピンクルカップ,選抜戦,最終日
尼崎,13,20260718,11R,4,4117,A2,廣中　智紗衣,0,0,0.22,5.96,46.15,64.96,7.41,63.64,81.82,19,18.60,23.26,40,19.05,42.86,3R/5/.22/5 11R/3/.19/2,4R/2/.30/3 10R/6/.15/3,8R/1/.06/1,8R/2/.24/2 12R/4/.10/4,5R/1/.26/5 11R/5/.23/5,,東京,愛知,45,15:56,オールレディース競走 あまがさきピンクルカップ,選抜戦,最終日
尼崎,13,20260718,11R,5,3435,A2,寺田　　千恵,0,0,0.15,6.66,46.90,65.49,7.13,48.39,80.65,33,25.42,45.76,26,45.61,50.88,4R/3/.30/3 11R/1/.20/1,10R/4/.06/4,6R/2/.06/3 10R/5/.17/3,5R/2/.21/2 10R/6/.24/5,8R/1/.11/1 12R/6/.15/5,,岡山,福岡,57,15:56,オールレディース競走 あまがさきピンクルカップ,選抜戦,最終日
尼崎,13,20260718,11R,6,3604,B1,武藤　　綾子,0,0,0.19,4.17,14.81,38.27,4.28,17.24,34.48,39,43.28,59.70,63,25.00,37.50,6R/4/.20/3,4R/5/.35/5 11R/2/.20/6,1R/3/.12/1 6R/1/.07/1,9R/6/.29/5,3R/4/.22/1 8R/2/.06/4,,福岡,福岡,55,15:56,オールレディース競走 あまがさきピンクルカップ,選抜戦,最終日
尼崎,13,20260718,12R,1,3845,A2,中谷　　朋子,0,0,0.21,5.30,32.43,54.05,0.00,0.00,0.00,4,45.00,56.67,34,31.67,55.00,9R/1/.22/2,3R/2/.27/1 11R/4/.11/1,3R/3/.25/1 8R/4/.17/2,11R/4/.26/4,4R/5/.32/3 12R/1/.21/1,,兵庫,兵庫,49,16:35,オールレディース競走 あまがさきピンクルカップ,優勝戦,最終日
尼崎,13,20260718,12R,2,5326,B1,三嶌　さらら,0,0,0.19,5.08,30.58,44.63,2.88,11.76,20.59,56,48.48,65.15,51,22.22,36.51,7R/5/.28/2,4R/3/.26/1 12R/4/.03/2,10R/1/.29/1,3R/2/.21/3 12R/6/.04/5,6R/5/.15/5 11R/1/.21/1,,香川,香川,22,16:35,オールレディース競走 あまがさきピンクルカップ,優勝戦,最終日
尼崎,13,20260718,12R,3,4546,B1,浜田　亜理沙,0,0,0.17,6.95,55.56,72.84,6.88,58.33,70.83,40,37.88,50.00,45,40.00,51.67,5R/2/.26/3 11R/5/.18/3,5R/6/.20/4,2R/4/.21/3 12R/3/.21/1,3R/3/.14/1 8R/1/.18/1,3R/5/.15/3 10R/1/.15/1,,埼玉,広島,38,16:35,オールレディース競走 あまがさきピンクルカップ,優勝戦,最終日
尼崎,13,20260718,12R,4,4347,A2,魚谷　　香織,0,0,0.18,5.89,40.00,57.89,0.00,0.00,0.00,18,38.98,57.63,20,23.81,36.51,8R/4/.11/1,5R/3/.16/3 12R/6/.06/3,3R/2/.23/3 9R/1/.19/1,5R/5/.08/5 12R/2/.14/1,7R/1/.16/1 12R/2/.18/2,,福岡,山口,41,16:35,オールレディース競走 あまがさきピンクルカップ,優勝戦,最終日
尼崎,13,20260718,12R,5,4530,A1,小野　　生奈,0,0,0.15,7.27,57.14,69.23,5.44,28.00,48.00,38,23.64,38.18,24,31.75,42.86,7R/2/.23/3 12R/4/.20/2,6R/5/.23/3 12R/1/.09/1,8R/5/.15/4,5R/3/.13/3 9R/1/.20/2,6R/2/.12/2 10R/2/.14/2,,福岡,福岡,37,16:35,オールレディース競走 あまがさきピンクルカップ,優勝戦,最終日
尼崎,13,20260718,12R,6,4804,A1,高田　ひかる,0,0,0.19,6.50,46.67,59.05,0.00,0.00,0.00,35,40.68,59.32,65,35.09,57.89,3R/3/.32/6 12R/6/.19/6,5R/4/.14/2 11R/1/.28/2,9R/2/.18/2,1R/4/.21/3 11R/1/.27/1,3R/3/.31/2 11R/4/.19/2,,三重,三重,31,16:35,オールレディース競走 あまがさきピンクルカップ,優勝戦,最終日
児島,16,20260718,1R,1,4558,B1,宮野　　　仁,1,0,0.18,4.36,26.53,39.80,4.81,28.77,46.58,13,34.32,50.30,24,32.24,48.68,3R/2/.12/5,,,,,,岡山,岡山,36,11:51,第２５回シモデンカップ,予選,２日目
児島,16,20260718,1R,2,5249,B1,三木　　晴斗,0,0,0.16,5.20,30.26,53.95,3.39,8.33,22.22,35,47.50,63.75,71,44.30,59.06,3R/6/.09/6 9R/6/.12/5,,,,,,徳島,徳島,24,11:51,第２５回シモデンカップ,予選,２日目
児島,16,20260718,1R,3,4568,B1,廣瀬　　真也,0,0,0.15,5.49,31.68,54.46,4.00,33.33,33.33,21,38.51,53.42,20,32.24,47.37,2R/2/.10/4 8R/6/.20/5,,,,,,東京,神奈川,38,11:51,第２５回シモデンカップ,予選,２日目
児島,16,20260718,1R,4,5382,B1,山下　　心一,0,0,0.17,2.15,2.82,8.45,2.22,11.11,11.11,50,39.38,58.75,34,43.92,59.46,4R/6/.27/6,,,,,,福岡,福岡,21,11:51,第２５回シモデンカップ,予選,２日目
児島,16,20260718,1R,5,4639,B1,雑賀　　勇貴,0,0,0.16,4.68,28.57,41.84,4.54,25.00,42.86,53,35.40,52.80,12,31.76,46.62,7R/4/.13/6,,,,,,大阪,大阪,35,11:51,第２５回シモデンカップ,予選,２日目
児島,16,20260718,1R,6,5076,B1,石原　　　光,0,0,0.17,5.15,34.29,50.48,2.54,7.69,15.38,66,34.94,51.81,61,32.68,52.29,5R/1/.11/4 11R/4/.17/6,,,,,,静岡,静岡,30,11:51,第２５回シモデンカップ,予選,２日目
児島,16,20260718,2R,1,4871,B1,菊池　　宏志,0,0,0.17,4.73,28.24,43.53,5.90,40.00,80.00,63,34.94,50.00,65,33.56,55.48,3R/4/.08/3 8R/4/.22/6,,,,,,山口,山口,34,12:17,第２５回シモデンカップ,予選,２日目
児島,16,20260718,2R,2,3304,A1,烏野　　賢太,0,0,0.18,5.60,32.54,57.94,5.95,45.45,68.18,31,36.42,54.32,45,36.13,49.03,11R/3/.18/3,,,,,,徳島,徳島,58,12:17,第２５回シモデンカップ,予選,２日目
児島,16,20260718,2R,3,5376,B1,吉田　　一心,0,0,0.17,4.88,28.24,45.88,4.33,22.22,33.33,11,29.63,41.36,74,36.24,54.36,5R/6/.15/6,,,,,,大阪,大阪,22,12:17,第２５回シモデンカップ,予選,２日目
児島,16,20260718,2R,4,4526,A2,池田　　雄祐,0,0,0.15,5.78,41.67,56.67,5.34,23.68,55.26,17,40.25,52.83,52,35.71,55.84,9R/3/.12/6,,,,,,愛知,愛知,38,12:17,第２５回シモデンカップ,予選,２日目
児島,16,20260718,2R,5,3866,B1,木山　　誠一,1,0,0.13,4.91,31.91,50.00,3.17,16.67,21.43,28,31.48,47.53,48,32.21,49.66,1R/1/.32/6 6R/4/.09/6,,,,,,岡山,岡山,51,12:17,第２５回シモデンカップ,予選,２日目
児島,16,20260718,2R,6,5219,B1,森口　　和紀,0,0,0.20,5.20,38.75,48.75,3.00,14.29,28.57,12,43.64,57.58,75,37.12,53.79,5R/4/.16/5,,,,,,福岡,福岡,25,12:17,第２５回シモデンカップ,予選,２日目
児島,16,20260718,3R,1,5368,B1,宮崎　心之介,0,0,0.17,5.89,40.28,59.72,2.67,0.00,11.11,27,36.25,52.50,17,33.33,46.00,6R/5/.09/2,,,,,,埼玉,埼玉,24,12:46,第２５回シモデンカップ,予選,２日目
児島,16,20260718,3R,2,4069,A2,山本　　修一,1,0,0.18,6.10,43.41,64.34,5.94,38.02,62.81,45,30.77,42.60,44,31.33,46.67,2R/3/.13/3 11R/1/.13/1,,,,,,岡山,岡山,45,12:46,第２５回シモデンカップ,予選,２日目
児島,16,20260718,3R,3,4608,A2,荒井　　翔伍,0,0,0.17,5.88,40.32,59.68,5.64,28.57,60.71,30,37.35,48.19,19,37.58,53.69,9R/2/.08/1,,,,,,東京,千葉,36,12:46,第２５回シモデンカップ,予選,２日目
児島,16,20260718,3R,4,4625,B1,渡邊　　裕貴,0,0,0.17,5.58,38.46,50.00,3.83,17.24,31.03,16,41.77,55.70,58,35.71,54.55,4R/5/.11/4,,,,,,静岡,静岡,40,12:46,第２５回シモデンカップ,予選,２日目
児島,16,20260718,3R,5,5232,B1,樅山　　拓馬,0,0,0.16,5.09,26.58,45.57,5.09,26.47,61.76,34,30.63,43.13,70,34.01,51.70,4R/4/.18/3,,,,,,愛知,愛知,28,12:46,第２５回シモデンカップ,予選,２日目
児島,16,20260718,3R,6,4942,B1,柴田　　朋哉,0,0,0.16,5.59,37.11,55.67,4.63,29.17,37.50,58,36.48,55.35,23,35.95,51.63,8R/1/.20/4,,,,,,福岡,福岡,36,12:46,第２５回シモデンカップ,予選,２日目
児島,16,20260718,4R,1,3686,A2,鳥居塚　孝博,1,0,0.15,6.14,40.57,63.21,0.00,0.00,0.00,36,34.94,58.43,29,35.95,52.29,8R/3/.17/3,,,,,,群馬,群馬,51,13:21,第２５回シモデンカップ,予選,２日目
児島,16,20260718,4R,2,4880,B1,澤崎　　雄哉,0,0,0.17,5.34,35.56,57.78,6.78,55.56,77.78,38,34.94,48.19,57,33.55,48.68,7R/3/.16/5,,,,,,東京,東京,31,13:21,第２５回シモデンカップ,予選,２日目
児島,16,20260718,4R,3,4076,B1,杉田　　篤光,0,0,0.21,5.07,30.30,50.00,5.46,38.46,61.54,42,32.10,49.38,35,31.79,51.66,6R/2/.12/4 10R/5/.10/4,,,,,,静岡,静岡,47,13:21,第２５回シモデンカップ,予選,２日目
児島,16,20260718,4R,4,3454,B1,井川　　大作,0,0,0.17,5.60,41.18,56.47,5.10,29.67,53.85,52,29.09,42.42,59,30.92,44.74,5R/3/.16/1,,,,,,岡山,岡山,55,13:21,第２５回シモデンカップ,予選,２日目
児島,16,20260718,4R,5,3662,B1,大庭　　元明,0,0,0.16,5.05,34.12,44.71,5.11,36.84,52.63,39,37.74,52.83,42,36.13,54.19,1R/4/.12/4 9R/1/.15/2,,,,,,福岡,福岡,56,13:21,第２５回シモデンカップ,予選,２日目
児島,16,20260718,4R,6,4931,A1,木谷　　賢太,0,0,0.15,6.82,49.60,77.60,6.33,41.30,69.57,55,51.88,70.63,39,37.01,53.25,6R/1/.11/1 12R/5/.15/4,,,,,,香川,香川,30,13:21,第２５回シモデンカップ,予選,２日目
児島,16,20260718,5R,1,4639,B1,雑賀　　勇貴,0,0,0.16,4.68,28.57,41.84,4.54,25.00,42.86,53,35.40,52.80,12,31.76,46.62,7R/4/.13/6,,,,,,大阪,大阪,35,13:53,第２５回シモデンカップ,予選,２日目
児島,16,20260718,5R,2,5236,B1,小宮　　涼雅,0,0,0.17,4.22,22.55,38.24,3.88,7.89,32.89,20,48.50,68.26,56,32.00,50.67,2R/4/.11/1 7R/5/.08/4,,,,,,広島,岡山,27,13:53,第２５回シモデンカップ,予選,２日目
児島,16,20260718,5R,3,4308,A1,河村　　　了,0,0,0.17,6.85,50.00,72.03,8.00,55.56,77.78,23,32.32,50.00,68,37.01,58.44,10R/1/.08/1,,,,,,愛知,愛知,42,13:53,第２５回シモデンカップ,予選,２日目
児島,16,20260718,5R,4,4894,B1,原村　　拓也,0,0,0.19,4.55,21.00,39.00,5.46,29.58,54.93,62,38.13,59.38,36,32.69,44.87,4R/2/.16/2 9R/5/.11/3,,,,,,香川,香川,35,13:53,第２５回シモデンカップ,予選,２日目
児島,16,20260718,5R,5,5008,B1,羽野　　　諒,0,0,0.15,4.60,24.00,38.67,4.25,37.50,37.50,47,25.00,46.34,73,32.45,58.94,6R/6/.13/3,,,,,,福岡,福岡,29,13:53,第２５回シモデンカップ,予選,２日目
児島,16,20260718,5R,6,4500,A1,山田　　康二,0,0,0.13,7.68,50.45,69.37,7.54,58.00,78.00,26,34.57,51.23,31,36.36,54.55,5R/5/.13/3 12R/4/.13/5,,,,,,佐賀,佐賀,38,13:53,第２５回シモデンカップ,予選,２日目
児島,16,20260718,6R,1,3557,A1,太田　　和美,0,0,0.15,6.51,48.28,64.83,8.05,80.00,85.00,64,30.30,45.45,64,36.42,56.95,3R/5/.07/2 12R/2/.17/2,,,,,,大阪,奈良,53,14:34,第２５回シモデンカップ,予選,２日目
児島,16,20260718,6R,2,5332,B1,村松　　遥輝,1,0,0.16,3.90,22.54,33.80,2.56,0.00,22.22,61,34.38,51.25,22,31.58,50.00,1R/3/.14/3 8R/5/.20/2,,,,,,静岡,静岡,22,14:34,第２５回シモデンカップ,予選,２日目
児島,16,20260718,6R,3,4895,A2,門間　　雄大,0,0,0.15,5.21,24.66,49.32,5.47,26.32,52.63,19,37.58,58.18,38,42.38,60.26,5R/2/.10/2 10R/6/.10/5,,,,,,東京,北海道,35,14:34,第２５回シモデンカップ,予選,２日目
児島,16,20260718,6R,4,4231,B1,鈴木　　裕隆,0,0,0.17,5.50,33.60,56.80,5.35,32.26,51.61,24,30.38,46.84,32,34.00,50.00,1R/5/.18/5 7R/1/.13/3,,,,,,愛知,愛知,43,14:34,第２５回シモデンカップ,予選,２日目
児島,16,20260718,6R,5,5382,B1,山下　　心一,0,0,0.17,2.15,2.82,8.45,2.22,11.11,11.11,50,39.38,58.75,34,43.92,59.46,4R/6/.27/6,,,,,,福岡,福岡,21,14:34,第２５回シモデンカップ,予選,２日目
児島,16,20260718,6R,6,3710,B1,吉永　　泰弘,0,0,0.18,4.53,21.88,38.54,5.50,40.00,60.00,57,37.27,53.42,40,31.82,46.10,2R/5/.09/2,,,,,,香川,香川,52,14:34,第２５回シモデンカップ,予選,２日目
児島,16,20260718,7R,1,4435,A2,服部　　達哉,0,0,0.18,5.74,37.04,59.26,5.36,36.36,45.45,44,39.63,58.54,49,50.98,66.01,3R/3/.03/1 11R/2/.16/2,,,,,,愛知,愛知,40,15:13,第２５回シモデンカップ,予選,２日目
児島,16,20260718,7R,2,5219,B1,森口　　和紀,0,0,0.20,5.20,38.75,48.75,3.00,14.29,28.57,12,43.64,57.58,75,37.12,53.79,5R/4/.16/5,,,,,,福岡,福岡,25,15:13,第２５回シモデンカップ,予選,２日目
